pagSeccion;titulo;href
https://www.pagina12.com.ar/secciones/el-mundo?page=405;"""Podríamos cortar toda relación con China"", la amenaza de Donald Trump por el coronavirus ";https://www.pagina12.com.ar/265884-podriamos-cortar-toda-relacion-con-china-la-amenaza-de-donal
https://www.pagina12.com.ar/secciones/el-mundo?page=405;La rehén que volvió del cautiverio convertida al Islam ;https://www.pagina12.com.ar/265936-la-rehen-que-volvio-del-cautiverio-convertida-al-islam
https://www.pagina12.com.ar/secciones/el-mundo?page=406;Francia: las izquierdas renuevan el deseo de una apuesta en común;https://www.pagina12.com.ar/265961-francia-las-izquierdas-renuevan-el-deseo-de-una-apuesta-en-c
https://www.pagina12.com.ar/secciones/el-mundo?page=406;La Justicia frena el recorte en educación de Lenín Moreno;https://www.pagina12.com.ar/265981-la-justicia-frena-el-recorte-en-educacion-de-lenin-moreno
https://www.pagina12.com.ar/secciones/el-mundo?page=406;Coronavirus a la uruguaya;https://www.pagina12.com.ar/265991-coronavirus-a-la-uruguaya
https://www.pagina12.com.ar/secciones/el-mundo?page=406;"La cuestionada ""Ley de Urgente Consideración"" avanza a paso firme en Uruguay";https://www.pagina12.com.ar/265996-la-cuestionada-ley-de-urgente-consideracion-avanza-a-paso-fi
https://www.pagina12.com.ar/secciones/el-mundo?page=406;Sin respuestas por el coronavirus, Bolsonaro dice que Argentina “va camino al socialismo”  ;https://www.pagina12.com.ar/265848-sin-respuestas-por-el-coronavirus-bolsonaro-dice-que-argenti
https://www.pagina12.com.ar/secciones/el-mundo?page=406;Las vidas son negras, el dinero es blanco;https://www.pagina12.com.ar/265679-las-vidas-son-negras-el-dinero-es-blanco
https://www.pagina12.com.ar/secciones/el-mundo?page=406;Coronavirus en Reino Unido: confusión y cautela por el desconfinamiento;https://www.pagina12.com.ar/265702-coronavirus-en-reino-unido-confusion-y-cautela-por-el-descon
https://www.pagina12.com.ar/secciones/el-mundo?page=406;Pompeo respaldó al nuevo gobierno de Netanyahu con un viaje relámpago a Israel;https://www.pagina12.com.ar/265717-pompeo-respaldo-al-nuevo-gobierno-de-netanyahu-con-un-viaje-
https://www.pagina12.com.ar/secciones/el-mundo?page=406;Coronavirus en Chile: cuarentena total en Santiago por record de contagios;https://www.pagina12.com.ar/265718-coronavirus-en-chile-cuarentena-total-en-santiago-por-record
https://www.pagina12.com.ar/secciones/el-mundo?page=406;La vuelta de la olla común, símbolo de la pobreza en tiempos de Pinochet ;https://www.pagina12.com.ar/265728-la-vuelta-de-la-olla-comun-simbolo-de-la-pobreza-en-tiempos-
https://www.pagina12.com.ar/secciones/el-mundo?page=406;Italia: miles de millones para relanzar la economía;https://www.pagina12.com.ar/265737-italia-miles-de-millones-para-relanzar-la-economia
https://www.pagina12.com.ar/secciones/el-mundo?page=407;Bolsonaro desmiente a un general ministro;https://www.pagina12.com.ar/265777-bolsonaro-desmiente-a-un-general-ministro
https://www.pagina12.com.ar/secciones/el-mundo?page=407;El gobernador de San Pablo le puso los puntos a Bolsonaro;https://www.pagina12.com.ar/265778-el-gobernador-de-san-pablo-le-puso-los-puntos-a-bolsonaro
https://www.pagina12.com.ar/secciones/el-mundo?page=407;El FBI divulgó el nombre de un funcionario saudí vinculado con los ataques de 9/11;https://www.pagina12.com.ar/265706-el-fbi-divulgo-el-nombre-de-un-funcionario-saudi-vinculado-c
https://www.pagina12.com.ar/secciones/el-mundo?page=407;"Lula junto a Alberto Fernández: ""la economía resucita, la gente no""";https://www.pagina12.com.ar/265585-lula-junto-a-alberto-fernandez-la-economia-resucita-la-gente
