pagSeccion;titulo;href
https://www.pagina12.com.ar/secciones/deportes?page=3;El PSG de Messi conocerá sus rivales para el gran desafío;https://www.pagina12.com.ar/363759-el-psg-de-messi-conocera-sus-rivales-para-el-gran-desafio
https://www.pagina12.com.ar/secciones/deportes?page=3;La FIFA gestiona que la Premier League libere los jugadores para las Eliminatorias;https://www.pagina12.com.ar/363765-la-fifa-gestiona-que-la-premier-league-libere-los-jugadores-
https://www.pagina12.com.ar/secciones/deportes?page=3;Serena Williams también se bajó del US Open;https://www.pagina12.com.ar/363774-serena-williams-tambien-se-bajo-del-us-open
https://www.pagina12.com.ar/secciones/deportes?page=3;El Gobierno define los requisitos para la vuelta de los hinchas a las canchas;https://www.pagina12.com.ar/363801-el-gobierno-define-los-requisitos-para-la-vuelta-de-los-hinc
https://www.pagina12.com.ar/secciones/deportes?page=3;Liga Profesional: River y Aldosivi, el plato fuerte que cierra la fecha;https://www.pagina12.com.ar/363827-liga-profesional-river-y-aldosivi-el-plato-fuerte-que-cierra
https://www.pagina12.com.ar/secciones/deportes?page=3;Juegos Paralímpicos: Mariela Delgado obtuvo un diploma en ciclismo;https://www.pagina12.com.ar/363883-juegos-paralimpicos-mariela-delgado-obtuvo-un-diploma-en-cic
https://www.pagina12.com.ar/secciones/deportes?page=3;Lanús aprovechó los guiños de la fecha y es el puntero;https://www.pagina12.com.ar/363886-lanus-aprovecho-los-guinos-de-la-fecha-y-es-el-puntero
https://www.pagina12.com.ar/secciones/deportes?page=3;Liga Profesional: Central goleó a Arsenal y levanta vuelo;https://www.pagina12.com.ar/363887-liga-profesional-central-goleo-a-arsenal-y-levanta-vuelo
https://www.pagina12.com.ar/secciones/deportes?page=3;Liga Profesional: Defensa y Justicia festejó ante Newell's;https://www.pagina12.com.ar/363898-liga-profesional-defensa-y-justicia-festejo-ante-newells
https://www.pagina12.com.ar/secciones/deportes?page=3;"La extraña historia del Sheriff Tiraspol, el equipo del ""país que no existe"" que clasificó a la Champions";https://www.pagina12.com.ar/363953-la-extrana-historia-del-sheriff-tiraspol-el-equipo-del-pais-
https://www.pagina12.com.ar/secciones/deportes?page=3;Liga Profesional: Talleres visita a Argentinos soñando con la punta;https://www.pagina12.com.ar/363862-liga-profesional-talleres-visita-a-argentinos-sonando-con-la
https://www.pagina12.com.ar/secciones/deportes?page=4;Sin piedad: Bayern Múnich le metió 12 a un equipo del ascenso;https://www.pagina12.com.ar/363859-sin-piedad-bayern-munich-le-metio-12-a-un-equipo-del-ascenso
https://www.pagina12.com.ar/secciones/deportes?page=4;Detuvieron a los futbolistas del video de las amenazas con armas de fuego;https://www.pagina12.com.ar/363849-detuvieron-a-los-futbolistas-del-video-de-las-amenazas-con-a
https://www.pagina12.com.ar/secciones/deportes?page=4;Liga Profesional: San Lorenzo, urgido de mejorar, visita a Estudiantes;https://www.pagina12.com.ar/363845-liga-profesional-san-lorenzo-urgido-de-mejorar-visita-a-estu
https://www.pagina12.com.ar/secciones/deportes?page=4;"Ameal: ""A Boca lo sacaron adrede de la Copa Libertadores""";https://www.pagina12.com.ar/363805-ameal-a-boca-lo-sacaron-adrede-de-la-copa-libertadores
https://www.pagina12.com.ar/secciones/deportes?page=4;Racing empató con Central Córdoba en Avellaneda;https://www.pagina12.com.ar/363663-racing-empato-con-central-cordoba-en-avellaneda
https://www.pagina12.com.ar/secciones/deportes?page=4;La bandera de Afganistán desfiló en los Juegos Paralímpicos, aunque sus atletas no pudieron viajar;https://www.pagina12.com.ar/363521-la-bandera-de-afganistan-desfilo-en-los-juegos-paralimpicos-
https://www.pagina12.com.ar/secciones/deportes?page=4;El trío Messi-Mbappé-Neymar podría durar sólo algunos meses;https://www.pagina12.com.ar/363527-el-trio-messi-mbappe-neymar-podria-durar-solo-algunos-meses
https://www.pagina12.com.ar/secciones/deportes?page=4;¿Eliminatorias en peligro?: los clubes de la Premier League votaron no ceder a sus jugadores;https://www.pagina12.com.ar/363535-eliminatorias-en-peligro-los-clubes-de-la-premier-league-vot
https://www.pagina12.com.ar/secciones/deportes?page=4;Papelón: filmaron un video amenazando con armas al equipo rival y serían jugadores;https://www.pagina12.com.ar/363540-papelon-filmaron-un-video-amenazando-con-armas-al-equipo-riv
https://www.pagina12.com.ar/secciones/deportes?page=4;San Lorenzo y los Romero, un drama de nunca acabar;https://www.pagina12.com.ar/363555-san-lorenzo-y-los-romero-un-drama-de-nunca-acabar
https://www.pagina12.com.ar/secciones/deportes?page=4;El Gobierno anunció la vuelta del público a las canchas de fútbol;https://www.pagina12.com.ar/363568-el-gobierno-anuncio-la-vuelta-del-publico-a-las-canchas-de-f
https://www.pagina12.com.ar/secciones/deportes?page=5;Después de Tokio, el análisis de las políticas deportivas ;https://www.pagina12.com.ar/363570-despues-de-tokio-el-analisis-de-las-politicas-deportivas
https://www.pagina12.com.ar/secciones/deportes?page=5;Patronato igualó con Banfield y no pudo acercarse a la punta;https://www.pagina12.com.ar/363589-patronato-igualo-con-banfield-y-no-pudo-acercarse-a-la-punta
https://www.pagina12.com.ar/secciones/deportes?page=5;Liga Profesional: miércoles recargado de fútbol;https://www.pagina12.com.ar/363597-liga-profesional-miercoles-recargado-de-futbol
https://www.pagina12.com.ar/secciones/deportes?page=5;Liga Profesional: Atlético Tucumán venció 2-0 a Independiente ;https://www.pagina12.com.ar/363604-liga-profesional-atletico-tucuman-vencio-2-0-a-independiente
https://www.pagina12.com.ar/secciones/deportes?page=5;Liga Profesional: Colón dejó escapar su chance y lo salvó una carambola;https://www.pagina12.com.ar/363629-liga-profesional-colon-dejo-escapar-su-chance-y-lo-salvo-una
https://www.pagina12.com.ar/secciones/deportes?page=5;La Justicia indemniza a la FIFA con 171 millones de euros;https://www.pagina12.com.ar/363625-la-justicia-indemniza-a-la-fifa-con-171-millones-de-euros
https://www.pagina12.com.ar/secciones/deportes?page=5;Nuevo golpe a las eliminatorias: la liga española se pliega a la Premier;https://www.pagina12.com.ar/363607-nuevo-golpe-a-las-eliminatorias-la-liga-espanola-se-pliega-a
https://www.pagina12.com.ar/secciones/deportes?page=5;Sudamericano de Vóleibol: Argentina irá con 7 medallistas olímpicos;https://www.pagina12.com.ar/363599-sudamericano-de-voleibol-argentina-ira-con-7-medallistas-oli
https://www.pagina12.com.ar/secciones/deportes?page=5;Liga Profesional: Boca visita a Platense y busca seguir con el despegue;https://www.pagina12.com.ar/363598-liga-profesional-boca-visita-a-platense-y-busca-seguir-con-e
https://www.pagina12.com.ar/secciones/deportes?page=5;Scaloni dio la lista de las Eliminatorias con cuatro regresos;https://www.pagina12.com.ar/363314-scaloni-dio-la-lista-de-las-eliminatorias-con-cuatro-regreso
https://www.pagina12.com.ar/secciones/deportes?page=5;Yanina Martínez, una aventura de superación a toda velocidad;https://www.pagina12.com.ar/363330-yanina-martinez-una-aventura-de-superacion-a-toda-velocidad
https://www.pagina12.com.ar/secciones/deportes?page=6;José Yudica, el DT que supo salir campeón sin hacer mucho ruido;https://www.pagina12.com.ar/363334-jose-yudica-el-dt-que-supo-salir-campeon-sin-hacer-mucho-rui
https://www.pagina12.com.ar/secciones/deportes?page=6;El Pato Fillol tiene coronavirus;https://www.pagina12.com.ar/363352-el-pato-fillol-tiene-coronavirus
https://www.pagina12.com.ar/secciones/deportes?page=6;Comienzan los Paralímpicos con 57 deportistas argentinos;https://www.pagina12.com.ar/363370-comienzan-los-paralimpicos-con-57-deportistas-argentinos
https://www.pagina12.com.ar/secciones/deportes?page=6;Liga Profesional: Independiente y Racing abren la fecha disputándose la punta;https://www.pagina12.com.ar/363405-liga-profesional-independiente-y-racing-abren-la-fecha-dispu
https://www.pagina12.com.ar/secciones/deportes?page=6;La despedida de Gabriel Batistuta al Piojo Yudica;https://www.pagina12.com.ar/363413-la-despedida-de-gabriel-batistuta-al-piojo-yudica
https://www.pagina12.com.ar/secciones/deportes?page=6;Boca: Battaglia y la duda de poner de entrada a Molinas contra Platense;https://www.pagina12.com.ar/363416-boca-battaglia-y-la-duda-de-poner-de-entrada-a-molinas-contr
https://www.pagina12.com.ar/secciones/deportes?page=6;Serie A de Italia: Milan sumó tres puntos ante Sampdoria;https://www.pagina12.com.ar/363428-serie-a-de-italia-milan-sumo-tres-puntos-ante-sampdoria
https://www.pagina12.com.ar/secciones/deportes?page=6;Liga de España: Lamela le dio el triunfo al Sevilla y es puntero;https://www.pagina12.com.ar/363424-liga-de-espana-lamela-le-dio-el-triunfo-al-sevilla-y-es-punt
